MSSubClass,MSZoning,LotFrontage,Neighborhood,OverallQual,YearRemodAdd,MasVnrType,MasVnrArea,ExterQual,Foundation,BsmtQual,BsmtExposure,BsmtFinType1,TotalBsmtSF,HeatingQC,1stFlrSF,GrLivArea,FullBath,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,Exterior
10,3,4.30406509320417,9,5,8.333333333333314,1,0.0,2,3,2.0,1.0,1.0,6.842683282238422,4,6.842683282238422,6.842683282238422,1,2,2,1,4,1,3.0,2,5.733341276897746,11.918337238322787
6,2,3.912023005428146,4,4,0.0,1,0.0,2,2,2.0,1.0,1.0,6.511745329644728,2,6.630683385642372,7.1891677384203225,1,2,4,1,2,1,1.0,2,5.484796933490655,11.918337238322787
10,3,4.672828834461906,22,8,9.166666666666629,3,3.7612001156935624,3,5,4.0,2.0,3.0,7.515889085215125,4,7.515889085215125,7.515889085215125,2,3,5,2,4,3,3.0,4,6.760414691083428,11.918337238322787
10,3,4.499809670330265,6,5,8.333333333333314,1,0.0,2,3,2.0,1.0,1.0,6.726233402358747,4,6.726233402358747,6.726233402358747,1,3,2,1,2,1,1.0,2,5.7899601708972535,11.918337238322787
9,3,4.442651256490317,7,5,6.166666666666629,1,0.0,2,3,2.0,1.0,2.0,6.280395838960195,2,6.92951677076365,7.379008127628304,1,2,4,1,5,1,2.0,2,5.707110264748875,11.918337238322787
4,2,4.0943445622221,6,5,5.0,2,5.198497031265826,2,3,3.0,4.0,3.0,6.842683282238422,2,6.842683282238422,6.842683282238422,1,2,2,1,2,2,1.0,3,6.511745329644728,11.918337238322787
3,3,4.0943445622221,5,4,0.0,1,0.0,2,2,3.0,1.0,1.0,6.511745329644728,1,6.511745329644728,6.829793737512425,1,1,3,1,2,1,1.0,2,5.638354669333745,11.918337238322787
6,2,3.9512437185814275,4,5,0.0,1,0.0,2,2,2.0,1.0,2.0,6.949856455000773,4,6.949856455000773,7.3632795869630385,1,2,6,2,2,1,1.0,2,5.420534999272286,11.918337238322787
8,3,4.31748811353631,16,7,0.0,1,0.0,2,3,2.0,1.0,1.0,6.558197802812269,4,6.7580945044277305,7.355641102974253,1,1,5,2,4,1,1.0,2,5.459585514144159,11.918337238322787
10,3,4.330733340286331,9,6,1.3333333333333144,1,0.0,2,3,2.0,1.0,2.0,7.140453043101158,4,7.140453043101158,7.140453043101158,1,2,4,2,4,1,2.0,3,6.073044534100405,11.918337238322787
5,4,3.5553480614894135,18,7,9.5,1,0.0,3,5,3.0,1.0,2.0,6.439350371100098,4,6.439350371100098,7.1316985104669115,2,3,3,1,2,3,3.0,3,6.439350371100098,11.918337238322787
6,3,4.927253685157205,17,5,7.333333333333314,1,0.0,2,3,2.0,1.0,1.0,7.377133712833954,2,7.400620577371135,8.034955024502159,3,4,9,2,1,1,1.0,1,0.0,11.918337238322787
6,2,3.912023005428146,6,6,9.0,1,0.0,2,3,2.0,1.0,1.0,6.70808408385307,2,6.70808408385307,7.110696122978827,1,2,3,1,2,1,1.0,2,5.351858133476067,11.918337238322787
12,3,4.3694478524670215,20,7,6.833333333333314,1,0.0,2,4,3.0,1.0,1.0,7.104144092987527,4,7.1693500166706,7.83002808253384,2,2,6,1,4,2,3.0,3,6.542471960506805,11.918337238322787
10,3,3.912023005428146,20,5,2.1666666666666288,2,5.424950017481403,2,3,2.0,4.0,1.0,7.360739903058278,3,7.360739903058278,7.360739903058278,1,2,3,3,1,1,2.0,4,6.903747257584598,11.918337238322787
3,3,4.48863636973214,10,4,4.166666666666629,3,5.0106352940962555,2,3,2.0,3.0,1.0,7.1308988302963465,4,7.392031567514591,7.392031567514591,1,2,5,2,1,2,3.0,4,7.213031659834869,11.918337238322787
5,4,3.1780538303479458,18,8,8.333333333333314,2,6.124683390894205,3,5,3.0,1.0,2.0,6.655440350367647,4,6.639875833826536,7.273786317844895,2,3,3,1,2,3,1.0,3,6.20050917404269,11.918337238322787
11,2,4.174387269895637,6,7,0.0,1,0.0,2,2,2.0,1.0,2.0,6.704414354964107,4,6.704414354964107,7.43307534889858,1,2,5,2,2,1,1.0,2,5.420534999272286,11.918337238322787
10,3,4.2626798770413155,9,4,3.3333333333333144,1,0.0,2,3,2.0,1.0,2.0,6.762729506931879,3,6.762729506931879,6.762729506931879,1,2,3,1,4,1,1.0,2,5.638354669333745,11.918337238322787
10,3,4.248495242049359,9,5,5.0,1,0.0,2,3,2.0,1.0,1.0,6.837332814685591,2,7.157735484249907,7.157735484249907,1,2,4,1,2,2,1.0,3,6.2285110035911835,11.918337238322787
1,3,3.912023005428146,5,4,0.0,1,0.0,2,3,2.0,1.0,1.0,6.511745329644728,2,6.511745329644728,6.511745329644728,1,2,2,1,4,1,1.0,2,5.459585514144159,11.918337238322787
7,3,4.23410650459726,9,5,2.0,1,0.0,2,3,2.0,3.0,1.0,6.8308742346461795,2,6.907755278982137,6.907755278982137,1,2,4,1,4,1,1.0,2,5.707110264748875,11.918337238322787
11,3,4.174387269895637,22,9,9.666666666666629,2,6.642486801367256,4,5,4.0,1.0,3.0,7.440146680662688,4,7.440146680662688,7.440146680662688,1,4,5,2,4,3,3.0,4,6.959398512133975,11.918337238322787
8,2,4.007333185232471,8,5,0.0,1,0.0,2,5,2.0,3.0,2.0,6.846943139585379,2,6.932447891572509,7.583247524303362,1,2,5,1,2,2,1.0,1,0.0,11.918337238322787
10,3,4.0943445622221,9,5,0.0,1,0.0,2,3,2.0,1.0,1.0,6.776506992372183,2,6.8966943316227125,6.8966943316227125,1,2,4,1,4,1,1.0,2,5.6240175061873385,11.918337238322787
10,3,4.382026634673881,9,5,1.0,1,0.0,2,3,2.0,1.0,1.0,6.957497370876951,3,6.957497370876951,6.957497370876951,1,2,3,1,4,1,1.0,2,5.82600010738045,11.918337238322787
11,2,3.5263605246161616,9,6,8.166666666666629,1,0.0,3,5,3.0,1.0,3.0,7.2485040723706105,4,7.198931240688173,7.198931240688173,2,3,3,1,4,3,3.0,3,6.238324625039508,11.918337238322787
5,4,3.5553480614894135,18,7,8.166666666666629,2,5.389071729816501,3,5,3.0,1.0,3.0,6.539585955617669,4,6.570882962339584,7.2813856635702825,2,3,4,1,2,3,1.0,3,6.2285110035911835,11.918337238322787
6,3,4.356708826689592,9,5,1.3333333333333144,2,5.198497031265826,2,3,2.0,1.0,1.0,6.774223886357614,2,6.774223886357614,7.329749689041512,1,2,5,1,4,1,1.0,2,5.755742213586912,11.918337238322787
6,1,4.0943445622221,2,4,0.0,1,0.0,2,3,2.0,1.0,2.0,6.54965074223381,2,6.54965074223381,7.029087564149662,1,2,4,1,2,2,2.0,3,6.270988431858299,11.918337238322787
6,2,3.912023005428146,4,6,0.0,1,0.0,2,3,2.0,1.0,2.0,6.660575149839686,4,6.716594773520978,7.253470382684528,1,2,4,2,2,1,1.0,2,5.638354669333745,11.918337238322787
10,3,4.382026634673881,9,5,2.1666666666666288,2,5.003946305945459,2,3,2.0,2.0,2.0,7.02197642307216,3,7.029087564149662,7.029087564149662,2,2,4,1,4,1,2.0,3,6.26530121273771,11.918337238322787
10,2,4.605170185988092,6,5,9.166666666666629,1,0.0,2,3,2.0,1.0,3.0,6.829793737512425,4,7.023758954738443,7.023758954738443,1,3,4,1,4,1,1.0,3,6.270988431858299,11.918337238322787
1,2,4.248495242049359,5,3,9.333333333333314,1,0.0,2,2,2.0,1.0,1.0,6.300785794663244,4,6.652863029353347,6.652863029353347,1,3,4,1,1,2,1.0,1,0.0,11.918337238322787
9,3,4.007333185232471,15,5,4.333333333333314,1,0.0,2,3,2.0,3.0,2.0,6.815639990074331,3,6.86171134048073,6.86171134048073,1,2,4,1,2,2,1.0,3,6.3578422665081,11.918337238322787
10,3,4.204692619390966,5,4,1.3333333333333144,1,0.0,2,3,2.0,2.0,2.0,6.705639094860003,4,6.705639094860003,6.705639094860003,1,2,1,2,2,1,1.0,2,5.666426688112432,11.918337238322787
10,3,4.787491742782046,15,5,3.6666666666666288,1,0.0,2,3,2.0,2.0,1.0,6.762729506931879,4,6.762729506931879,6.762729506931879,1,2,3,1,4,1,2.0,2,5.666426688112432,11.918337238322787
10,3,4.248495242049359,9,4,3.5,1,0.0,2,3,2.0,1.0,2.0,6.755768921984255,2,6.771935555839602,6.771935555839602,1,2,3,1,2,2,1.0,4,6.175867270105761,11.918337238322787
1,2,3.912023005428146,6,4,0.0,1,0.0,2,5,2.0,1.0,2.0,6.8679744089702925,3,6.8679744089702925,6.8679744089702925,1,1,3,1,2,3,1.0,2,5.733341276897746,11.918337238322787
8,2,3.912023005428146,6,8,6.166666666666629,1,0.0,2,2,2.0,1.0,1.0,6.529418838262226,1,6.844815479208263,7.765993079407675,2,2,6,1,1,1,1.0,1,0.0,11.918337238322787
4,3,4.51085950651685,9,5,3.1666666666666288,2,5.910796644040527,2,3,2.0,1.0,1.0,7.130098510125578,2,7.199678345691172,7.876638460975463,2,2,9,1,2,1,1.0,4,6.876264611890766,11.918337238322787
6,2,3.912023005428146,4,6,8.333333333333314,1,0.0,3,2,2.0,1.0,2.0,6.54965074223381,2,6.668228248417403,7.0707241072602764,1,2,2,1,2,3,1.0,3,6.437751649736401,11.918337238322787
9,3,4.624972813284271,12,7,7.0,2,4.969813299576001,2,3,2.0,1.0,2.0,6.3473892096560105,3,7.109062135687172,7.560601162768557,3,3,6,2,4,1,2.0,3,6.1903154058531475,11.918337238322787
5,4,4.07753744390572,18,6,8.333333333333314,2,5.37989735354046,3,5,3.0,1.0,3.0,6.6293632534374485,4,6.646390514847729,7.3613754289773485,2,3,3,1,2,3,1.0,3,6.089044875446846,11.918337238322787
5,4,3.4011973816621555,18,7,9.166666666666629,1,0.0,3,5,3.0,1.0,2.0,6.398594934535208,4,6.255750041753367,7.0909098220799835,2,3,2,1,2,3,2.0,3,6.175867270105761,11.918337238322787
8,2,3.9318256327243257,4,5,9.0,1,0.0,2,2,2.0,2.0,2.0,6.84587987526405,4,6.84587987526405,7.322510433997394,1,2,6,1,2,1,1.0,2,5.198497031265826,11.918337238322787
6,3,4.0943445622221,9,5,0.0,1,0.0,2,3,2.0,1.0,1.0,6.81783057145415,2,6.955592608396297,7.351799869057777,1,2,4,2,4,1,1.0,2,5.666426688112432,11.918337238322787
1,2,4.0943445622221,6,5,7.0,3,5.68697535633982,2,3,2.0,1.0,1.0,6.670766320845874,2,6.690842277418564,6.690842277418564,1,3,2,3,4,1,1.0,2,5.484796933490655,11.918337238322787
10,3,4.2626798770413155,12,6,5.166666666666629,2,5.739792912179234,3,3,3.0,1.0,1.0,7.273092595999522,4,7.273092595999522,7.273092595999522,2,3,5,2,4,2,3.0,3,6.148468295917647,11.918337238322787
10,2,4.499809670330265,6,6,7.666666666666629,1,0.0,2,3,2.0,1.0,3.0,6.816735880594968,2,7.1204443723924875,7.1204443723924875,1,2,4,1,4,1,1.0,3,6.828712071641684,11.918337238322787
8,3,4.3694478524670215,16,6,7.333333333333314,1,0.0,2,2,4.0,1.0,2.0,6.3784261836515865,1,7.261225091971921,7.846198815497425,2,2,9,2,2,3,3.0,3,6.511745329644728,11.918337238322787
10,3,4.219507705176107,9,5,7.666666666666629,1,0.0,2,3,2.0,2.0,3.0,6.983789965258135,3,6.983789965258135,6.983789965258135,1,3,3,1,4,1,1.0,2,5.484796933490655,11.918337238322787
8,3,4.0943445622221,16,7,3.3333333333333144,1,0.0,2,2,2.0,1.0,2.0,6.6293632534374485,3,6.8690144506657065,7.4489161025442,1,3,5,2,2,3,1.0,4,6.466144724237619,11.856905164224408
11,3,4.248495242049359,4,6,7.333333333333314,1,0.0,2,2,2.0,1.0,2.0,6.739336627357174,3,7.27655640271871,7.666221925662725,2,3,8,1,2,1,1.0,3,6.091309882077698,11.856905164224408
8,2,4.0943445622221,2,5,0.0,1,0.0,2,5,2.0,2.0,2.0,6.391917113392602,2,6.391917113392602,7.084226422097916,1,2,4,1,2,1,1.0,2,5.247024072160486,11.856905164224408
1,2,3.912023005428146,4,5,0.0,1,0.0,2,3,2.0,1.0,1.0,6.424869023905388,3,6.424869023905388,6.424869023905388,1,2,2,1,2,1,1.0,2,5.327876168789581,11.856905164224408
8,2,4.0943445622221,6,5,8.666666666666629,1,0.0,2,2,1.0,1.0,2.0,5.579729825986222,4,6.645090969505644,7.267525427828172,2,2,5,1,2,1,1.0,3,5.8888779583328805,11.856905164224408
11,2,3.5553480614894135,6,6,8.5,1,0.0,2,3,2.0,1.0,2.0,6.610696044717759,4,6.610696044717759,7.3031700512368,2,2,7,2,1,2,1.0,1,0.0,11.856905164224408
10,3,4.465908118654584,11,6,5.833333333333314,2,4.454347296253507,3,3,3.0,1.0,3.0,7.1693500166706,2,7.1693500166706,7.1693500166706,2,3,3,2,4,2,1.0,3,6.0014148779611505,11.856905164224408
6,3,3.970291913552122,16,5,8.833333333333314,1,0.0,2,5,2.0,1.0,2.0,6.495265555937008,4,6.495265555937008,7.1316985104669115,2,2,6,2,2,2,1.0,3,6.315358001522335,11.856905164224408
6,3,3.912023005428146,8,6,6.666666666666629,1,0.0,2,5,2.0,1.0,2.0,6.690842277418564,4,7.438383530044307,7.803026643632217,2,3,8,2,2,1,1.0,2,5.820082930352362,11.856905164224408
12,3,4.5217885770490405,12,7,3.8333333333333144,3,5.484796933490655,2,3,3.0,2.0,2.0,7.010311867307229,4,7.010311867307229,7.645397699428633,2,2,5,3,4,1,2.0,3,6.184148890937483,12.021891360513195
10,3,4.248495242049359,7,5,2.5,1,0.0,2,3,2.0,1.0,1.0,6.947937068614969,4,6.947937068614969,6.947937068614969,1,2,3,1,2,1,1.0,2,5.953243334287785,12.021891360513195
10,3,4.290459441148391,7,5,9.333333333333314,1,0.0,2,3,2.0,1.0,2.0,7.113956109566034,3,7.113956109566034,7.113956109566034,1,3,4,1,4,1,1.0,2,5.605802066295998,12.021891360513195
7,3,4.343805421853684,11,5,5.5,1,0.0,2,3,3.0,3.0,2.0,6.734591659972948,3,6.785587645007929,6.785587645007929,1,3,3,1,4,2,2.0,3,6.22455842927536,12.021891360513195
10,3,4.189654742026425,7,5,2.6666666666666288,1,0.0,2,3,2.0,1.0,1.0,6.862757913051401,4,6.862757913051401,6.862757913051401,1,2,4,1,4,1,1.0,2,5.958424693029782,12.021891360513195
10,3,4.0943445622221,15,5,3.6666666666666288,1,0.0,2,3,2.0,3.0,2.0,6.660575149839686,4,6.660575149839686,6.660575149839686,1,2,2,1,2,1,1.0,2,5.8664680569332965,12.021891360513195
4,3,4.276666119016055,7,4,3.0,1,0.0,2,3,2.0,1.0,2.0,7.478169694159785,2,7.478169694159785,7.478169694159785,2,2,6,1,1,1,1.0,1,0.0,12.021891360513195
9,3,3.8501476017100584,13,7,7.666666666666629,2,3.1354942159291497,2,5,3.0,1.0,2.0,5.953243334287785,3,6.690842277418564,7.29641326877392,2,2,5,2,5,3,3.0,3,5.993961427306569,12.021891360513195
12,3,4.795790545596741,23,8,7.0,2,5.652489180268651,3,3,3.0,1.0,2.0,7.161622002939187,4,7.171656822768514,7.790696031174738,2,3,7,2,4,2,1.0,3,6.137727054086234,12.021891360513195
10,3,4.442651256490317,9,5,1.8333333333333144,1,5.318119993844216,2,3,2.0,1.0,1.0,7.119635638017636,2,7.119635638017636,7.119635638017636,1,2,4,1,4,1,1.0,3,6.175867270105761,12.021891360513195
10,3,4.290459441148391,5,4,2.5,2,3.8918202981106265,2,3,2.0,1.0,1.0,6.8679744089702925,2,6.8679744089702925,6.8679744089702925,1,2,4,1,4,1,3.0,2,6.07073772800249,12.021891360513195
12,3,4.343805421853684,11,6,5.833333333333314,2,5.820082930352362,3,3,3.0,1.0,2.0,6.60934924316738,2,6.885509670034818,7.457609289715606,2,3,5,2,4,2,3.0,3,6.1675164908883415,12.021891360513195
4,3,4.1588830833596715,11,5,4.833333333333314,1,0.0,2,1,4.0,2.0,1.0,0.0,2,7.336936913707618,7.336936913707618,2,2,6,1,4,2,1.0,3,6.018593214496234,12.021891360513195
10,3,3.871201010907891,12,6,8.0,1,0.0,2,3,3.0,1.0,2.0,7.217443431696533,2,7.369600720526409,7.369600720526409,2,2,5,2,4,2,1.0,3,6.077642243349034,12.021891360513195
10,3,4.248495242049359,9,4,3.5,1,0.0,2,3,2.0,1.0,2.0,6.762729506931879,2,6.762729506931879,6.762729506931879,1,2,3,2,1,3,1.0,1,0.0,12.021891360513195
4,2,4.248495242049359,7,5,2.1666666666666288,2,5.820082930352362,2,3,2.0,1.0,1.0,7.455298485683291,2,7.455298485683291,7.455298485683291,2,2,8,1,2,1,1.0,3,6.22455842927536,12.021891360513195
10,3,4.787491742782046,15,5,4.166666666666629,1,0.0,2,3,2.0,3.0,1.0,6.877296071497429,2,6.877296071497429,6.877296071497429,1,2,3,1,4,2,1.0,3,6.089044875446846,12.021891360513195
12,3,4.110873864173311,12,6,3.5,2,5.53338948872752,2,3,2.0,1.0,1.0,6.716594773520978,3,7.001245622069476,7.597897950521784,2,2,6,2,4,1,2.0,3,6.206575926724928,12.021891360513195
5,3,3.784189633918261,21,7,6.166666666666629,1,0.0,3,5,3.0,1.0,3.0,6.970730078143525,3,6.970730078143525,7.477604243197589,2,3,3,2,4,2,2.0,3,6.22455842927536,12.021891360513195
9,3,4.2626798770413155,10,7,6.833333333333314,1,0.0,2,5,3.0,3.0,3.0,7.080867896690782,4,7.1049654482698426,7.1049654482698426,2,3,4,1,4,2,1.0,3,6.210600077024653,12.021891360513195
6,3,4.0943445622221,6,5,6.166666666666629,1,0.0,2,3,1.0,1.0,2.0,6.493753839851686,4,6.695798917058491,7.4127640174265625,2,2,6,1,2,1,1.0,2,5.198497031265826,12.021891360513195
12,3,3.871201010907891,9,7,9.0,2,4.9344739331306915,2,3,2.0,1.0,2.0,6.587550014824796,3,6.587550014824796,7.299797366758161,1,3,5,1,4,1,3.0,3,6.184148890937483,12.021891360513195
10,3,4.0943445622221,15,5,3.6666666666666288,1,0.0,2,3,2.0,3.0,2.0,6.762729506931879,2,6.762729506931879,6.762729506931879,1,2,3,1,2,2,1.0,2,5.8664680569332965,12.021891360513195
10,3,4.59511985013459,13,7,6.666666666666629,1,0.0,2,5,3.0,1.0,2.0,7.261927092702751,4,7.274479558773871,7.274479558773871,2,2,3,1,4,2,2.0,3,6.2166061010848646,12.021891360513195
10,3,3.6888794541139363,7,5,2.0,1,0.0,2,3,2.0,1.0,2.0,7.039660349862076,2,7.436617265234227,7.436617265234227,1,2,6,2,4,1,2.0,2,5.857933154483459,12.021891360513195
10,3,4.31748811353631,9,6,2.3333333333333144,3,5.564520407322694,2,3,3.0,1.0,1.0,6.996681488176539,4,6.996681488176539,6.996681488176539,1,2,4,1,4,1,2.0,3,6.22455842927536,12.021891360513195
12,3,4.0943445622221,15,6,4.5,2,5.0369526024136295,2,3,3.0,1.0,3.0,6.536691597591305,4,6.536691597591305,7.239214973779806,1,2,4,1,4,2,3.0,2,5.703782474656201,12.021891360513195
10,3,4.276666119016055,9,5,7.666666666666629,2,4.174387269895637,2,3,2.0,1.0,1.0,6.976348070447749,2,7.1204443723924875,7.1204443723924875,1,3,4,2,4,1,1.0,2,6.104793232414985,12.021891360513195
10,3,4.248495242049359,9,4,3.5,1,0.0,2,3,2.0,1.0,2.0,6.762729506931879,3,6.762729506931879,6.762729506931879,1,2,2,1,2,2,1.0,3,6.3578422665081,12.021891360513195
5,2,3.044522437723423,3,5,3.5,2,4.962844630259907,2,3,2.0,1.0,2.0,6.447305862541213,2,6.447305862541213,7.172424577124845,2,2,4,1,2,2,1.0,2,5.638354669333745,12.021891360513195
5,2,3.044522437723423,3,6,3.3333333333333144,2,4.852030263919617,2,3,2.0,1.0,1.0,6.182084906716632,2,6.182084906716632,6.895682697747868,1,2,3,1,2,2,1.0,2,5.638354669333745,12.021891360513195
10,3,4.248495242049359,7,5,2.8333333333333144,1,0.0,2,3,2.0,1.0,2.0,6.816735880594968,2,6.816735880594968,6.816735880594968,1,2,3,2,2,2,1.0,2,5.820082930352362,12.021891360513195
5,2,3.044522437723423,3,6,3.6666666666666288,2,5.697093486505405,2,3,2.0,1.0,2.0,6.182084906716632,2,6.182084906716632,6.895682697747868,1,2,3,2,4,1,1.0,2,5.666426688112432,12.021891360513195
10,3,4.31748811353631,15,5,4.333333333333314,1,0.0,2,3,2.0,3.0,1.0,6.796823718274855,2,6.796823718274855,6.796823718274855,1,2,3,1,4,2,1.0,2,5.733341276897746,12.021891360513195
5,2,3.044522437723423,3,6,3.5,2,6.405228458030842,2,3,2.0,1.0,2.0,6.182084906716632,2,6.182084906716632,6.895682697747868,1,2,3,1,2,1,1.0,2,5.579729825986222,12.021891360513195
12,3,4.343805421853684,11,7,8.833333333333314,1,0.0,3,5,3.0,1.0,1.0,6.904750769961838,4,6.922643891475888,7.4645098346365275,2,3,5,1,4,3,2.0,3,6.126869184114185,12.021891360513195
9,3,4.442651256490317,9,6,6.833333333333314,2,4.6913478822291435,2,3,3.0,4.0,1.0,7.172424577124845,4,7.172424577124845,7.172424577124845,2,3,5,1,4,1,2.0,2,5.736572297479192,12.021891360513195
10,3,4.07753744390572,5,6,4.333333333333314,2,5.1647859739235145,2,3,2.0,1.0,1.0,7.042286171939743,2,7.01571242048723,7.01571242048723,1,2,4,2,4,2,2.0,2,6.22455842927536,12.021891360513195
10,3,3.9889840465642745,9,4,3.5,1,0.0,2,3,2.0,1.0,1.0,6.755768921984255,2,6.755768921984255,6.755768921984255,1,2,3,1,1,2,1.0,1,0.0,12.021891360513195
10,3,4.382026634673881,9,6,0.5,3,5.476463551931511,2,3,2.0,1.0,3.0,7.256297239690681,2,7.405495663199472,7.405495663199472,1,2,5,3,4,1,3.0,3,6.037870919922137,12.021891360513195
9,3,3.6109179126442243,10,6,5.666666666666629,1,0.0,2,3,2.0,3.0,3.0,6.911747300251674,2,6.911747300251674,6.911747300251674,1,2,4,1,2,2,1.0,3,6.3784261836515865,12.021891360513195
10,3,4.382026634673881,16,6,9.0,1,0.0,2,3,2.0,1.0,2.0,6.996681488176539,4,7.050122520269059,7.050122520269059,1,3,4,2,4,1,1.0,2,5.707110264748875,12.021891360513195
12,3,3.9512437185814275,13,6,7.333333333333314,2,4.727387818712341,2,5,3.0,1.0,2.0,6.548219102762372,3,6.548219102762372,7.31455283232408,2,3,4,2,4,3,3.0,3,6.042632833682381,12.021891360513195
12,3,4.499809670330265,23,7,7.166666666666629,2,5.54907608489522,3,5,3.0,4.0,3.0,7.206377291472252,4,7.224753405767971,7.881182202227102,2,3,7,2,4,3,2.0,4,6.48768401848461,12.021891360513195
4,3,4.276666119016055,9,5,2.3333333333333144,2,4.442651256490317,2,3,2.0,1.0,3.0,7.455298485683291,2,7.455298485683291,7.455298485683291,2,2,8,1,2,3,1.0,2,5.8664680569332965,12.021891360513195
10,3,3.8918202981106265,13,6,7.0,2,4.672828834461906,2,5,3.0,1.0,3.0,7.055312843339752,3,7.0630481633881725,7.0630481633881725,2,3,4,1,4,3,2.0,3,5.993961427306569,12.021891360513195
7,3,4.1588830833596715,5,7,8.833333333333314,2,6.2166061010848646,3,1,1.0,4.0,1.0,0.0,4,6.206575926724928,7.56164174558878,3,3,5,2,5,3,2.0,3,6.511745329644728,12.021891360513195
5,2,3.044522437723423,3,6,9.5,2,6.236369590203704,2,3,2.0,1.0,2.0,6.182084906716632,3,6.182084906716632,6.895682697747868,1,3,3,1,2,1,1.0,2,5.579729825986222,12.021891360513195
12,3,4.31748811353631,12,6,4.333333333333314,2,4.795790545596741,2,5,3.0,2.0,3.0,6.680854678790215,2,6.673297967767654,7.362010551259734,2,2,4,2,4,2,3.0,3,6.340359303727752,12.021891360513195
10,3,4.356708826689592,9,5,0.6666666666666288,2,5.303304908059076,2,5,2.0,1.0,1.0,7.1459844677143876,3,7.1459844677143876,7.1459844677143876,1,2,5,2,4,1,3.0,2,5.501258210544727,12.021891360513195
12,3,4.276666119016055,17,6,7.0,1,0.0,3,5,3.0,3.0,3.0,7.365812837209472,4,6.984716320118266,7.577633832602728,2,3,7,3,4,3,3.0,3,6.218600119691729,12.021891360513195
12,3,4.30406509320417,7,6,4.666666666666629,2,5.318119993844216,2,3,2.0,1.0,2.0,6.511745329644728,2,6.511745329644728,7.244941546337007,1,2,4,2,4,2,3.0,3,6.089044875446846,12.021891360513195
10,3,4.605170185988092,10,5,0.6666666666666288,1,0.0,2,3,2.0,1.0,2.0,6.8966943316227125,4,6.8966943316227125,6.8966943316227125,1,2,2,1,4,1,2.0,3,6.255750041753367,12.021891360513195
12,2,4.0943445622221,6,7,7.0,1,0.0,2,3,2.0,1.0,2.0,6.480044561926653,3,6.56244409369372,7.237059026124737,1,2,4,3,2,1,1.0,2,5.484796933490655,12.021891360513195
10,3,4.867534450455582,20,6,6.333333333333314,1,0.0,2,3,3.0,2.0,3.0,7.239214973779806,2,7.253470382684528,7.253470382684528,2,3,4,2,4,2,1.0,3,6.3578422665081,12.021891360513195
5,2,3.044522437723423,3,6,3.5,2,5.4510384535657,2,3,2.0,1.0,2.0,6.182084906716632,2,6.182084906716632,6.895682697747868,1,2,2,1,2,1,1.0,2,5.579729825986222,12.021891360513195
5,2,3.1780538303479458,3,5,3.5,2,5.932245187448011,2,3,2.0,1.0,2.0,6.641182169740591,4,6.641182169740591,7.2196420401307355,1,2,4,1,2,1,1.0,3,6.089044875446846,12.021891360513195
10,3,4.382026634673881,12,7,3.8333333333333144,2,5.771441123130016,2,3,2.0,1.0,2.0,7.1252830915107115,1,7.1252830915107115,7.1252830915107115,1,2,4,2,4,1,1.0,3,6.270988431858299,12.021891360513195
10,3,4.0943445622221,15,5,4.666666666666629,2,4.919980925828125,2,3,3.0,1.0,1.0,6.947937068614969,2,6.947937068614969,6.947937068614969,2,2,3,1,1,1,1.0,1,0.0,12.021891360513195
12,3,4.330733340286331,11,6,7.166666666666629,2,4.795790545596741,3,5,3.0,1.0,3.0,6.725033642166843,4,6.725033642166843,7.444833273892193,2,3,5,1,4,3,2.0,3,6.2285110035911835,12.021891360513195
11,3,4.2626798770413155,21,8,5.833333333333314,1,0.0,3,5,3.0,3.0,3.0,7.305860032684009,2,7.315218389752975,7.315218389752975,1,3,2,1,4,2,2.0,3,6.270988431858299,12.021891360513195
10,3,4.382026634673881,7,5,2.1666666666666288,1,0.0,2,3,2.0,1.0,3.0,6.878326468291325,2,6.878326468291325,6.878326468291325,1,2,3,1,2,3,1.0,3,6.437751649736401,12.021891360513195
10,3,4.174387269895637,7,5,9.0,2,4.499809670330265,2,5,2.0,1.0,2.0,6.762729506931879,4,6.802394763324311,6.802394763324311,1,3,3,1,4,1,3.0,2,5.666426688112432,12.021891360513195
5,2,3.044522437723423,3,6,3.8333333333333144,2,5.655991810819852,2,3,2.0,1.0,1.0,6.511745329644728,2,6.511745329644728,7.105786129481271,1,2,5,1,2,1,1.0,2,5.579729825986222,12.021891360513195
9,3,4.3694478524670215,12,6,3.6666666666666288,2,5.811140992976701,2,3,2.0,1.0,2.0,6.536691597591305,2,7.229113877793302,7.659171367666058,2,2,5,2,4,1,2.0,3,6.369900982828227,12.021891360513195
9,3,4.442651256490317,20,6,6.5,2,5.393627546352362,3,3,3.0,3.0,3.0,7.2875606403097235,4,7.31986492980897,7.31986492980897,2,3,3,2,4,2,2.0,3,6.398594934535208,12.021891360513195
6,3,3.970291913552122,12,7,6.333333333333314,2,5.187385805840755,3,5,3.0,1.0,3.0,7.094234845924755,3,7.228388451573604,7.688913336864796,2,3,7,1,4,2,1.0,4,6.668228248417403,12.021891360513195
12,3,4.04305126783455,13,7,7.833333333333314,1,0.0,2,5,3.0,4.0,3.0,6.593044534142437,4,6.593044534142437,7.277247726631484,2,2,4,2,4,3,1.0,3,6.008813185442595,12.021891360513195
